PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,SCRAPED_DATE,ACTIVE_LISTING_RATE,MIN_ACTIVE_LISTINGS,MAX_ACTIVE_LISTINGS,MEDIAN_ACTIVELISTINGS,AVERAGE_ACTIVELISTINGS,NUMBER_OF_DISTINCT_HOSTS,SUPERHOST_RATE,AVG_REVIEW_SCORES_RATING,PERCENTAGE_CHANGE_ACTIVE_LISTINGS,PERCENTAGE_CHANGE_INACTIVE_LISTINGS,NUMBER_OF_STAYS,AVG_ESTIMATED_REVENUE
Apartment,Entire home/apt,9,2021-03-01,100.000000,80,701,180.000,207.551829,30,30.000000,74.115464,0.000000,,513836,3389.988121
Apartment,Entire home/apt,9,2021-04-01,100.000000,80,701,180.000,207.551829,30,30.000000,74.115464,0.000000,,513836,3389.988121
Apartment,Entire home/apt,10,2020-05-01,100.000000,90,1176,248.000,319.216082,27,18.518500,73.245371,-42.461000,,277865,5240.908184
Apartment,Entire home/apt,10,2020-06-01,100.000000,90,1176,248.000,319.216082,27,18.518500,73.245371,0.000000,,277865,5240.908184
Apartment,Entire home/apt,10,2020-07-01,100.000000,90,1176,248.000,319.216082,27,18.518500,73.245371,0.000000,,277865,5240.908184
Apartment,Entire home/apt,10,2020-08-01,100.000000,90,1176,248.000,319.216082,27,18.518500,73.245371,0.000000,,277865,5240.908184
Apartment,Entire home/apt,10,2020-09-01,100.000000,90,1176,248.000,319.216082,27,18.518500,73.245371,0.000000,,277865,5240.908184
Apartment,Entire home/apt,10,2020-10-01,100.000000,90,1176,248.000,319.216082,27,18.518500,73.245371,0.000000,,277865,5240.908184
Apartment,Entire home/apt,10,2020-11-01,100.000000,90,1176,248.000,319.216082,27,18.518500,73.245371,0.000000,,277865,5240.908184
Apartment,Entire home/apt,10,2020-12-01,100.000000,90,1568,254.000,356.829268,18,16.666700,73.183938,-90.881100,,25258,5600.050657
Apartment,Entire home/apt,10,2021-01-01,100.000000,90,1293,248.000,340.770858,18,16.666700,73.406934,6.441500,,25721,5320.539365
Apartment,Entire home/apt,10,2021-02-01,100.000000,90,1176,248.000,319.216082,27,18.518500,73.245371,930.258500,,277865,5240.908184
Apartment,Entire home/apt,10,2021-03-01,100.000000,90,1176,248.000,319.216082,27,18.518500,73.245371,0.000000,,277865,5240.908184
Apartment,Entire home/apt,10,2021-04-01,100.000000,90,1176,248.000,319.216082,27,18.518500,73.245371,0.000000,,277865,5240.908184
Apartment,Entire home/apt,11,2020-05-01,100.000000,227,637,581.000,537.630346,4,25.000000,74.560212,-88.799500,,29612,7641.313136
Apartment,Entire home/apt,11,2020-06-01,100.000000,227,637,581.000,537.630346,4,25.000000,74.560212,0.000000,,29612,7641.313136
Apartment,Entire home/apt,11,2020-07-01,100.000000,227,637,581.000,537.630346,4,25.000000,74.560212,0.000000,,29612,7641.313136
Apartment,Entire home/apt,11,2020-08-01,100.000000,227,637,581.000,537.630346,4,25.000000,74.560212,0.000000,,29612,7641.313136
Apartment,Entire home/apt,11,2020-09-01,100.000000,227,637,581.000,537.630346,4,25.000000,74.560212,0.000000,,29612,7641.313136
Apartment,Entire home/apt,11,2020-10-01,100.000000,227,637,581.000,537.630346,4,25.000000,74.560212,0.000000,,29612,7641.313136
Apartment,Entire home/apt,11,2020-11-01,100.000000,227,637,581.000,537.630346,4,25.000000,74.560212,0.000000,,29612,7641.313136
Apartment,Entire home/apt,11,2020-12-01,100.000000,227,733,733.000,615.345455,3,33.333300,84.019608,-94.399200,,1975,9631.045455
Apartment,Entire home/apt,11,2021-01-01,100.000000,227,649,649.000,554.594937,3,33.333300,80.453333,43.636400,,2885,9018.259494
Apartment,Entire home/apt,11,2021-02-01,100.000000,227,637,581.000,537.630346,4,25.000000,74.560212,1143.038000,,29612,7641.313136
Apartment,Entire home/apt,11,2021-03-01,100.000000,227,637,581.000,537.630346,4,25.000000,74.560212,0.000000,,29612,7641.313136
Apartment,Entire home/apt,11,2021-04-01,100.000000,227,637,581.000,537.630346,4,25.000000,74.560212,0.000000,,29612,7641.313136
Apartment,Entire home/apt,12,2020-05-01,100.000000,163,700,337.000,350.733342,13,23.076900,73.040691,275.203700,,149743,7338.055367
Apartment,Entire home/apt,12,2020-06-01,100.000000,163,700,337.000,350.733342,13,23.076900,73.040691,0.000000,,149743,7338.055367
Apartment,Entire home/apt,12,2020-07-01,100.000000,163,700,337.000,350.733342,13,23.076900,73.040691,0.000000,,149743,7338.055367
Apartment,Entire home/apt,12,2020-08-01,100.000000,163,700,337.000,350.733342,13,23.076900,73.040691,0.000000,,149743,7338.055367
Apartment,Entire home/apt,12,2020-09-01,100.000000,163,700,337.000,350.733342,13,23.076900,73.040691,0.000000,,149743,7338.055367
Apartment,Entire home/apt,12,2020-10-01,100.000000,163,700,337.000,350.733342,13,23.076900,73.040691,0.000000,,149743,7338.055367
Apartment,Entire home/apt,12,2020-11-01,100.000000,163,700,337.000,350.733342,13,23.076900,73.040691,0.000000,,149743,7338.055367
Apartment,Entire home/apt,12,2020-12-01,100.000000,212,750,337.000,403.012376,9,33.333300,72.280457,-89.035100,,16697,8819.849010
Apartment,Entire home/apt,12,2021-01-01,100.000000,190,714,345.000,401.711472,9,33.333300,72.027284,6.806900,,16860,8002.780997
Apartment,Entire home/apt,12,2021-02-01,100.000000,163,700,337.000,350.733342,13,23.076900,73.040691,753.881800,,149743,7338.055367
Apartment,Entire home/apt,12,2021-03-01,100.000000,163,700,337.000,350.733342,13,23.076900,73.040691,0.000000,,149743,7338.055367
Apartment,Entire home/apt,12,2021-04-01,100.000000,163,700,337.000,350.733342,13,23.076900,73.040691,0.000000,,149743,7338.055367
Apartment,Entire home/apt,13,2020-05-01,100.000000,249,306,295.000,283.050584,1,100.000000,72.466270,-79.074500,,2056,377.400778
Apartment,Entire home/apt,13,2020-06-01,100.000000,249,306,295.000,283.050584,1,100.000000,72.466270,0.000000,,2056,377.400778
Apartment,Entire home/apt,13,2020-07-01,100.000000,249,306,295.000,283.050584,1,100.000000,72.466270,0.000000,,2056,377.400778
Apartment,Entire home/apt,13,2020-08-01,100.000000,249,306,295.000,283.050584,1,100.000000,72.466270,0.000000,,2056,377.400778
Apartment,Entire home/apt,13,2020-09-01,100.000000,249,306,295.000,283.050584,1,100.000000,72.466270,0.000000,,2056,377.400778
Apartment,Entire home/apt,13,2020-10-01,100.000000,249,306,295.000,283.050584,1,100.000000,72.466270,0.000000,,2056,377.400778
Apartment,Entire home/apt,13,2020-11-01,100.000000,249,306,295.000,283.050584,1,100.000000,72.466270,0.000000,,2056,377.400778
Apartment,Entire home/apt,13,2020-12-01,100.000000,295,295,295.000,295.000000,1,100.000000,74.130435,-90.856000,,188,393.333333
Apartment,Entire home/apt,13,2021-01-01,100.000000,295,295,295.000,295.000000,1,100.000000,74.909091,-4.255300,,180,393.333333
Apartment,Entire home/apt,13,2021-02-01,100.000000,249,306,295.000,283.050584,1,100.000000,72.466270,1042.222200,,2056,377.400778
Apartment,Entire home/apt,13,2021-03-01,100.000000,249,306,295.000,283.050584,1,100.000000,72.466270,0.000000,,2056,377.400778
Apartment,Entire home/apt,13,2021-04-01,100.000000,249,306,295.000,283.050584,1,100.000000,72.466270,0.000000,,2056,377.400778
Apartment,Entire home/apt,14,2020-05-01,100.000000,150,501,230.000,226.897297,5,60.000000,71.918804,211.932600,,65793,3351.504990
Apartment,Entire home/apt,14,2020-06-01,100.000000,150,501,230.000,226.897297,5,60.000000,71.918804,0.000000,,65793,3351.504990
Apartment,Entire home/apt,14,2020-07-01,100.000000,150,501,230.000,226.897297,5,60.000000,71.918804,0.000000,,65793,3351.504990
Apartment,Entire home/apt,14,2020-08-01,100.000000,150,501,230.000,226.897297,5,60.000000,71.918804,0.000000,,65793,3351.504990
Apartment,Entire home/apt,14,2020-09-01,100.000000,150,501,230.000,226.897297,5,60.000000,71.918804,0.000000,,65793,3351.504990
Apartment,Entire home/apt,14,2020-10-01,100.000000,150,501,230.000,226.897297,5,60.000000,71.918804,0.000000,,65793,3351.504990
Apartment,Entire home/apt,14,2020-11-01,100.000000,150,501,230.000,226.897297,5,60.000000,71.918804,0.000000,,65793,3351.504990
Apartment,Entire home/apt,14,2020-12-01,100.000000,179,179,179.000,179.000000,1,0.000000,71.462963,-96.569600,,55,59.666667
Apartment,Entire home/apt,14,2021-01-01,100.000000,179,179,179.000,179.000000,1,0.000000,75.372093,-20.000000,,44,59.666667
Apartment,Entire home/apt,14,2021-02-01,100.000000,150,501,230.000,226.897297,5,60.000000,71.918804,3543.939400,,65793,3351.504990
Apartment,Entire home/apt,14,2021-03-01,100.000000,150,501,230.000,226.897297,5,60.000000,71.918804,0.000000,,65793,3351.504990
Apartment,Entire home/apt,14,2021-04-01,100.000000,150,501,230.000,226.897297,5,60.000000,71.918804,0.000000,,65793,3351.504990
Apartment,Entire home/apt,15,2020-05-01,100.000000,268,268,268.000,268.000000,1,100.000000,73.102041,-98.960500,,1500,8040.000000
Apartment,Entire home/apt,15,2020-06-01,100.000000,268,268,268.000,268.000000,1,100.000000,73.102041,0.000000,,1500,8040.000000
Apartment,Entire home/apt,15,2020-07-01,100.000000,268,268,268.000,268.000000,1,100.000000,73.102041,0.000000,,1500,8040.000000
Apartment,Entire home/apt,15,2020-08-01,100.000000,268,268,268.000,268.000000,1,100.000000,73.102041,0.000000,,1500,8040.000000
Apartment,Entire home/apt,15,2020-09-01,100.000000,268,268,268.000,268.000000,1,100.000000,73.102041,0.000000,,1500,8040.000000
Apartment,Entire home/apt,15,2020-10-01,100.000000,268,268,268.000,268.000000,1,100.000000,73.102041,0.000000,,1500,8040.000000
Apartment,Entire home/apt,15,2020-11-01,100.000000,268,268,268.000,268.000000,1,100.000000,73.102041,0.000000,,1500,8040.000000
Apartment,Entire home/apt,15,2021-02-01,100.000000,268,268,268.000,268.000000,1,100.000000,73.102041,0.000000,,1500,8040.000000
Apartment,Entire home/apt,15,2021-03-01,100.000000,268,268,268.000,268.000000,1,100.000000,73.102041,0.000000,,1500,8040.000000
Apartment,Entire home/apt,15,2021-04-01,100.000000,268,268,268.000,268.000000,1,100.000000,73.102041,0.000000,,1500,8040.000000
Apartment,Entire home/apt,16,2020-05-01,100.000000,100,1857,680.000,668.518089,4,25.000000,75.485800,5594.000000,,65621,15474.216017
Apartment,Entire home/apt,16,2020-06-01,100.000000,100,1857,680.000,668.518089,4,25.000000,75.485800,0.000000,,65621,15474.216017
Apartment,Entire home/apt,16,2020-07-01,100.000000,100,1857,680.000,668.518089,4,25.000000,75.485800,0.000000,,65621,15474.216017
Apartment,Entire home/apt,16,2020-08-01,100.000000,100,1857,680.000,668.518089,4,25.000000,75.485800,0.000000,,65621,15474.216017
Apartment,Entire home/apt,16,2020-09-01,100.000000,100,1857,680.000,668.518089,4,25.000000,75.485800,0.000000,,65621,15474.216017
Apartment,Entire home/apt,16,2020-10-01,100.000000,100,1857,680.000,668.518089,4,25.000000,75.485800,0.000000,,65621,15474.216017
Apartment,Entire home/apt,16,2020-11-01,100.000000,100,1857,680.000,668.518089,4,25.000000,75.485800,0.000000,,65621,15474.216017
Apartment,Entire home/apt,16,2020-12-01,100.000000,295,1971,680.000,767.380952,1,100.000000,73.270000,-88.935700,,7371,17842.555556
Apartment,Entire home/apt,16,2021-01-01,100.000000,295,2464,680.000,719.119403,1,100.000000,81.161290,-36.190500,,4673,16515.915423
Apartment,Entire home/apt,16,2021-02-01,100.000000,100,1857,680.000,668.518089,4,25.000000,75.485800,1316.417900,,65621,15474.216017
Apartment,Entire home/apt,16,2021-03-01,100.000000,100,1857,680.000,668.518089,4,25.000000,75.485800,0.000000,,65621,15474.216017
Apartment,Entire home/apt,16,2021-04-01,100.000000,100,1857,680.000,668.518089,4,25.000000,75.485800,0.000000,,65621,15474.216017
Apartment,Hotel room,4,2020-05-01,100.000000,126,350,300.000,245.703264,1,0.000000,72.651515,-76.326000,,20220,7371.097923
Apartment,Hotel room,4,2020-06-01,100.000000,126,350,300.000,245.703264,1,0.000000,72.651515,0.000000,,20220,7371.097923
Apartment,Hotel room,4,2020-07-01,100.000000,126,350,300.000,245.703264,1,0.000000,72.651515,0.000000,,20220,7371.097923
Apartment,Hotel room,4,2020-08-01,100.000000,126,350,300.000,245.703264,1,0.000000,72.651515,0.000000,,20220,7371.097923
Apartment,Hotel room,4,2020-09-01,100.000000,126,350,300.000,245.703264,1,0.000000,72.651515,0.000000,,20220,7371.097923
Apartment,Hotel room,4,2020-10-01,100.000000,126,350,300.000,245.703264,1,0.000000,72.651515,0.000000,,20220,7371.097923
Apartment,Hotel room,4,2020-11-01,100.000000,126,350,300.000,245.703264,1,0.000000,72.651515,0.000000,,20220,7371.097923
Apartment,Hotel room,4,2020-12-01,100.000000,180,180,180.000,180.000000,1,0.000000,70.654545,-83.382800,,3360,5400.000000
Apartment,Hotel room,4,2021-01-01,100.000000,182,182,182.000,182.000000,1,0.000000,71.462963,-1.785700,,3300,5460.000000
Apartment,Hotel room,4,2021-02-01,100.000000,126,350,300.000,245.703264,1,0.000000,72.651515,512.727300,,20220,7371.097923
Apartment,Hotel room,4,2021-03-01,100.000000,126,350,300.000,245.703264,1,0.000000,72.651515,0.000000,,20220,7371.097923
Apartment,Hotel room,4,2021-04-01,100.000000,126,350,300.000,245.703264,1,0.000000,72.651515,0.000000,,20220,7371.097923
Apartment,Hotel room,6,2020-05-01,100.000000,334,335,335.000,334.664706,1,0.000000,70.419162,-24.332300,,5780,3792.866667
Apartment,Hotel room,6,2020-06-01,100.000000,334,335,335.000,334.664706,1,0.000000,70.419162,0.000000,,5780,3792.866667
Apartment,Hotel room,6,2020-07-01,100.000000,334,335,335.000,334.664706,1,0.000000,70.419162,0.000000,,5780,3792.866667
Apartment,Hotel room,6,2020-08-01,100.000000,334,335,335.000,334.664706,1,0.000000,70.419162,0.000000,,5780,3792.866667
Apartment,Hotel room,6,2020-09-01,100.000000,334,335,335.000,334.664706,1,0.000000,70.419162,0.000000,,5780,3792.866667
Apartment,Hotel room,6,2020-10-01,100.000000,334,335,335.000,334.664706,1,0.000000,70.419162,0.000000,,5780,3792.866667
Apartment,Hotel room,6,2020-11-01,100.000000,334,335,335.000,334.664706,1,0.000000,70.419162,0.000000,,5780,3792.866667
Apartment,Hotel room,6,2021-02-01,100.000000,334,335,335.000,334.664706,1,0.000000,70.419162,0.000000,,5780,3792.866667
Apartment,Hotel room,6,2021-03-01,100.000000,334,335,335.000,334.664706,1,0.000000,70.419162,0.000000,,5780,3792.866667
Apartment,Hotel room,6,2021-04-01,100.000000,334,335,335.000,334.664706,1,0.000000,70.419162,0.000000,,5780,3792.866667
Apartment,Hotel room,8,2020-05-01,100.000000,190,190,190.000,190.000000,1,0.000000,70.477477,-55.686300,,4407,3705.000000
Apartment,Hotel room,8,2020-06-01,100.000000,190,190,190.000,190.000000,1,0.000000,70.477477,0.000000,,4407,3705.000000
Apartment,Hotel room,8,2020-07-01,100.000000,190,190,190.000,190.000000,1,0.000000,70.477477,0.000000,,4407,3705.000000
Apartment,Hotel room,8,2020-08-01,100.000000,190,190,190.000,190.000000,1,0.000000,70.477477,0.000000,,4407,3705.000000
Apartment,Hotel room,8,2020-09-01,100.000000,190,190,190.000,190.000000,1,0.000000,70.477477,0.000000,,4407,3705.000000
Apartment,Hotel room,8,2020-10-01,100.000000,190,190,190.000,190.000000,1,0.000000,70.477477,0.000000,,4407,3705.000000
Apartment,Hotel room,8,2020-11-01,100.000000,190,190,190.000,190.000000,1,0.000000,70.477477,0.000000,,4407,3705.000000
Apartment,Hotel room,8,2021-02-01,100.000000,190,190,190.000,190.000000,1,0.000000,70.477477,0.000000,,4407,3705.000000
Apartment,Hotel room,8,2021-03-01,100.000000,190,190,190.000,190.000000,1,0.000000,70.477477,0.000000,,4407,3705.000000
Apartment,Hotel room,8,2021-04-01,100.000000,190,190,190.000,190.000000,1,0.000000,70.477477,0.000000,,4407,3705.000000
Apartment,Private room,1,2020-05-01,100.000000,0,14568,56.000,76.472545,1746,7.846500,77.389605,274344.247800,,11854011,1303.155911
Apartment,Private room,1,2020-06-01,100.000000,0,14568,56.000,76.472545,1746,7.846500,77.389605,0.000000,,11854011,1303.155911
Apartment,Private room,1,2020-07-01,100.000000,0,14568,56.000,76.472545,1746,7.846500,77.389605,0.000000,,11854011,1303.155911
Apartment,Private room,1,2020-08-01,100.000000,0,14568,56.000,76.472545,1746,7.846500,77.389605,0.000000,,11854011,1303.155911
Apartment,Private room,1,2020-09-01,100.000000,0,14568,56.000,76.472545,1746,7.846500,77.389605,0.000000,,11854011,1303.155911
Apartment,Private room,1,2020-10-01,100.000000,0,14568,56.000,76.472545,1746,7.846500,77.389605,0.000000,,11854011,1303.155911
Apartment,Private room,1,2020-11-01,100.000000,0,14568,56.000,76.472545,1746,7.846500,77.389605,0.000000,,11854011,1303.155911
Apartment,Private room,1,2020-12-01,100.000000,14,14568,55.000,82.799916,1485,7.340100,77.357266,-90.442500,,1128791,1393.155246
Apartment,Private room,1,2021-01-01,100.000000,14,14568,55.000,75.940096,1468,7.084500,77.420541,-4.227400,,1098783,1285.376088
Apartment,Private room,1,2021-02-01,100.000000,0,14568,56.000,76.472545,1746,7.846500,77.389605,992.479000,,11854011,1303.155911
Apartment,Private room,1,2021-03-01,100.000000,0,14568,56.000,76.472545,1746,7.846500,77.389605,0.000000,,11854011,1303.155911
Apartment,Private room,1,2021-04-01,100.000000,0,14568,56.000,76.472545,1746,7.846500,77.389605,0.000000,,11854011,1303.155911
Apartment,Private room,2,2020-05-01,100.000000,4,14004,70.000,91.024775,4555,10.603700,76.774582,232.529900,,44626422,1688.644920
Apartment,Private room,2,2020-06-01,100.000000,4,14004,70.000,91.024775,4555,10.603700,76.774582,0.000000,,44626422,1688.644920
Apartment,Private room,2,2020-07-01,100.000000,4,14004,70.000,91.024775,4555,10.603700,76.774582,0.000000,,44626422,1688.644920
Apartment,Private room,2,2020-08-01,100.000000,4,14004,70.000,91.024775,4555,10.603700,76.774582,0.000000,,44626422,1688.644920
Apartment,Private room,2,2020-09-01,100.000000,4,14004,70.000,91.024775,4555,10.603700,76.774582,0.000000,,44626422,1688.644920
Apartment,Private room,2,2020-10-01,100.000000,4,14004,70.000,91.024775,4555,10.603700,76.774582,0.000000,,44626422,1688.644920
Apartment,Private room,2,2020-11-01,100.000000,4,14004,70.000,91.024775,4555,10.603700,76.774582,0.000000,,44626422,1688.644920
Apartment,Private room,2,2020-12-01,100.000000,13,13248,70.000,100.036491,3792,9.520000,77.120138,-90.704700,,4276306,1742.601864
Apartment,Private room,2,2021-01-01,100.000000,13,12902,69.000,90.905482,3743,9.430900,76.808451,-0.406300,,4231032,1713.722097
Apartment,Private room,2,2021-02-01,100.000000,4,14004,70.000,91.024775,4555,10.603700,76.774582,980.197700,,44626422,1688.644920
Apartment,Private room,2,2021-03-01,100.000000,4,14004,70.000,91.024775,4555,10.603700,76.774582,0.000000,,44626422,1688.644920
Apartment,Private room,2,2021-04-01,100.000000,4,14004,70.000,91.024775,4555,10.603700,76.774582,0.000000,,44626422,1688.644920
Apartment,Private room,3,2020-05-01,100.000000,0,15000,69.000,155.180857,162,12.345700,75.301560,-95.331000,,1702652,3460.048693
Apartment,Private room,3,2020-06-01,100.000000,0,15000,69.000,155.180857,162,12.345700,75.301560,0.000000,,1702652,3460.048693
Apartment,Private room,3,2020-07-01,100.000000,0,15000,69.000,155.180857,162,12.345700,75.301560,0.000000,,1702652,3460.048693
Apartment,Private room,3,2020-08-01,100.000000,0,15000,69.000,155.180857,162,12.345700,75.301560,0.000000,,1702652,3460.048693
Apartment,Private room,3,2020-09-01,100.000000,0,15000,69.000,155.180857,162,12.345700,75.301560,0.000000,,1702652,3460.048693
Apartment,Private room,3,2020-10-01,100.000000,0,15000,69.000,155.180857,162,12.345700,75.301560,0.000000,,1702652,3460.048693
Apartment,Private room,3,2020-11-01,100.000000,0,15000,69.000,155.180857,162,12.345700,75.301560,0.000000,,1702652,3460.048693
Apartment,Private room,3,2020-12-01,100.000000,28,15000,68.000,118.688707,128,13.281300,74.313714,-90.482600,,161907,2505.081942
Apartment,Private room,3,2021-01-01,100.000000,28,15000,68.000,109.173854,128,13.281300,75.503533,-4.353500,,157698,2286.035364
